T,i1,f1,i2,f2,k_VV
7658.620689655172,1,0,3,4,1.6314673508159854e-12
7993.103448275862,1,0,3,4,1.7393294948143562e-12
8327.58620689655,1,0,3,4,1.849362234760736e-12
8662.068965517241,1,0,3,4,1.9615131134581635e-12
8996.551724137931,1,0,3,4,2.075732639565962e-12
9331.034482758621,1,0,3,4,2.1919740101537667e-12
9665.51724137931,1,0,3,4,2.310192868563984e-12
10000.0,1,0,3,4,2.4303470919933137e-12
300.0,0,1,3,2,8.203243342536972e-15
634.4827586206897,0,1,3,2,2.743356296900445e-14
968.9655172413793,0,1,3,2,5.3148364060617666e-14
1303.4482758620688,0,1,3,2,8.396671326114127e-14
1637.9310344827586,0,1,3,2,1.191295298339381e-13
1972.4137931034484,0,1,3,2,1.581356941153072e-13
2306.8965517241377,0,1,3,2,2.0062154022639769e-13
2641.3793103448274,0,1,3,2,2.463071395587049e-13
2975.862068965517,0,1,3,2,2.949681232563946e-13
3310.344827586207,0,1,3,2,3.4641925431877114e-13
3644.8275862068967,0,1,3,2,4.0050410495487735e-13
3979.310344827586,0,1,3,2,4.570881955089027e-13
4313.793103448275,0,1,3,2,5.160542299611802e-13
4648.275862068966,0,1,3,2,5.772986688684699e-13
4982.758620689655,0,1,3,2,6.407291920059108e-13
5317.241379310345,0,1,3,2,7.062627737218882e-13
5651.724137931034,0,1,3,2,7.738241927218878e-13
5986.206896551724,0,1,3,2,8.433448576238931e-13
6320.689655172414,0,1,3,2,9.147618670167863e-13
6655.172413793103,0,1,3,2,9.880172469616486e-13
6989.6551724137935,0,1,3,2,1.0630573249929003e-12
7324.137931034483,0,1,3,2,1.1398322106718213e-12
7658.620689655172,0,1,3,2,1.2182953604105898e-12
7993.103448275862,0,1,3,2,1.2984032097330766e-12
8327.58620689655,0,1,3,2,1.3801148600782761e-12
8662.068965517241,0,1,3,2,1.4633918101460006e-12
8996.551724137931,0,1,3,2,1.5481977239401756e-12
9331.034482758621,0,1,3,2,1.6344982292920049e-12
9665.51724137931,0,1,3,2,1.7222607418875762e-12
10000.0,0,1,3,2,1.8114543107835717e-12
300.0,1,0,4,5,9.152753824830437e-15
634.4827586206897,1,0,4,5,3.766715474221932e-14
968.9655172413793,1,0,4,5,7.836932601056066e-14
1303.4482758620688,1,0,4,5,1.2838397925509975e-13
1637.9310344827586,1,0,4,5,1.8619513914623078e-13
1972.4137931034484,1,0,4,5,2.5083353939570245e-13
2306.8965517241377,1,0,4,5,3.21611289396061e-13
2641.3793103448274,1,0,4,5,3.9800728697075757e-13
2975.862068965517,1,0,4,5,4.796087854381673e-13
3310.344827586207,1,0,4,5,5.660781096897906e-13
3644.8275862068967,1,0,4,5,6.571321348854166e-13
3979.310344827586,1,0,4,5,7.525288574729109e-13
4313.793103448275,1,0,4,5,8.520581894914922e-13
4648.275862068966,1,0,4,5,9.555354084091033e-13
4982.758620689655,1,0,4,5,1.0627963518575068e-12
5317.241379310345,1,0,4,5,1.1736938013436151e-12
5651.724137931034,1,0,4,5,1.2880947012465047e-12
5986.206896551724,1,0,4,5,1.4058779800869688e-12
6320.689655172414,1,0,4,5,1.5269328159083685e-12
6655.172413793103,1,0,4,5,1.6511572356043761e-12
6989.6551724137935,1,0,4,5,1.7784569697074015e-12
7324.137931034483,1,0,4,5,1.9087445055953364e-12
7658.620689655172,1,0,4,5,2.041938296918935e-12
7993.103448275862,1,0,4,5,2.177962097535448e-12
8327.58620689655,1,0,4,5,2.3167443957709872e-12
8662.068965517241,1,0,4,5,2.458217930340795e-12
8996.551724137931,1,0,4,5,2.602319273339042e-12
9331.034482758621,1,0,4,5,2.7489884687771173e-12
9665.51724137931,1,0,4,5,2.898168717481967e-12
10000.0,1,0,4,5,3.0498061009600845e-12
300.0,0,1,4,3,9.185141908083554e-15
634.4827586206897,0,1,4,3,3.37136575243575e-14
968.9655172413793,0,1,4,3,6.738486329660533e-14
1303.4482758620688,0,1,4,3,1.0813995124737928e-13
1637.9310344827586,0,1,4,3,1.5487983665289693e-13
1972.4137931034484,0,1,4,3,2.0689104373425372e-13
2306.8965517241377,0,1,4,3,2.636612348124354e-13
2641.3793103448274,0,1,4,3,3.2479885488280003e-13
2975.862068965517,0,1,4,3,3.899916724898906e-13
3310.344827586207,0,1,4,3,4.589829026186184e-13
3644.8275862068967,0,1,4,3,5.315563428735442e-13
3979.310344827586,0,1,4,3,6.075265662883309e-13
4313.793103448275,0,1,4,3,6.867321509978112e-13
4648.275862068966,0,1,4,3,7.690308338578488e-13
4982.758620689655,0,1,4,3,8.542959366311028e-13
5317.241379310345,0,1,4,3,9.42413664349561e-13
